user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100001148,1/2/18,Push,personalization,TRUE,English,English,0-18 years,1/2/18,,Push,TRUE
a100001148,1/3/18,Facebook,control,FALSE,English,English,19-24 years,1/2/18,,Push,TRUE
a100001149,1/3/18,Facebook,personalization,TRUE,English,English,19-24 years,1/3/18,,Facebook,TRUE
a100001149,1/3/18,Instagram,control,FALSE,English,English,24-30 years,1/3/18,,Facebook,TRUE
a100001150,1/3/18,Instagram,personalization,TRUE,English,English,24-30 years,1/3/18,,Instagram,TRUE
a100001150,1/3/18,Instagram,control,FALSE,English,English,30-36 years,1/3/18,,Instagram,TRUE
a100001151,1/3/18,Facebook,personalization,TRUE,English,English,19-24 years,1/3/18,,Facebook,TRUE
a100001151,1/3/18,Facebook,control,FALSE,English,English,36-45 years,1/3/18,,Facebook,TRUE
a100001152,1/3/18,Instagram,personalization,TRUE,English,English,19-24 years,1/3/18,,Instagram,TRUE
a100001152,1/4/18,House Ads,control,FALSE,English,English,45-55 years,1/3/18,,Instagram,TRUE
a100001153,1/3/18,Instagram,personalization,TRUE,English,English,19-24 years,1/3/18,,Instagram,TRUE
a100001153,1/4/18,House Ads,control,FALSE,English,English,0-18 years,1/3/18,,Instagram,TRUE
a100001154,1/4/18,Facebook,personalization,TRUE,English,English,0-18 years,1/4/18,4/11/18,Facebook,FALSE
a100001154,1/4/18,House Ads,control,FALSE,English,English,19-24 years,1/4/18,4/11/18,Facebook,FALSE
a100001155,1/4/18,Instagram,personalization,TRUE,English,English,19-24 years,1/4/18,1/29/18,Instagram,FALSE
a100001155,1/4/18,Push,control,FALSE,English,English,24-30 years,1/4/18,1/29/18,Instagram,FALSE
a100001156,1/4/18,Email,personalization,TRUE,English,English,24-30 years,1/4/18,1/10/18,Email,FALSE
a100001156,1/4/18,Facebook,control,FALSE,English,English,30-36 years,1/4/18,1/10/18,Email,FALSE
a100001157,1/4/18,Push,personalization,TRUE,English,English,19-24 years,1/4/18,4/8/18,Push,FALSE
a100001157,1/4/18,Instagram,control,FALSE,English,English,36-45 years,1/4/18,4/8/18,Push,FALSE
a100001158,1/4/18,Facebook,personalization,TRUE,English,English,19-24 years,1/4/18,2/18/18,Facebook,FALSE
a100001158,1/4/18,Instagram,control,FALSE,English,English,45-55 years,1/4/18,2/18/18,Facebook,FALSE
a100001159,1/4/18,Instagram,personalization,TRUE,English,English,19-24 years,1/4/18,2/6/18,Instagram,FALSE
a100001159,1/5/18,Facebook,control,FALSE,English,English,0-18 years,1/4/18,2/6/18,Instagram,FALSE
a100001160,1/5/18,Facebook,personalization,TRUE,English,English,0-18 years,1/5/18,1/13/18,Facebook,FALSE
a100001160,1/5/18,House Ads,control,FALSE,Spanish,Spanish,19-24 years,1/5/18,1/13/18,Facebook,FALSE
a100001161,1/5/18,Instagram,personalization,TRUE,English,English,19-24 years,1/5/18,2/10/18,Instagram,FALSE
a100001161,1/5/18,House Ads,control,FALSE,English,English,24-30 years,1/5/18,2/10/18,Instagram,FALSE
a100001162,1/5/18,Instagram,personalization,TRUE,English,English,24-30 years,1/5/18,2/4/18,Instagram,FALSE
a100001162,1/5/18,House Ads,control,FALSE,English,English,30-36 years,1/5/18,2/4/18,Instagram,FALSE
a100001163,1/5/18,Facebook,personalization,TRUE,English,English,19-24 years,1/5/18,,Facebook,TRUE
a100001163,1/5/18,Push,control,FALSE,English,English,36-45 years,1/5/18,,Facebook,TRUE
a100001164,1/5/18,Instagram,personalization,TRUE,English,English,19-24 years,1/5/18,,Instagram,TRUE
a100001164,1/5/18,Facebook,control,FALSE,English,English,45-55 years,1/5/18,,Instagram,TRUE
a100001165,1/6/18,Email,personalization,TRUE,English,English,19-24 years,1/6/18,,Email,TRUE
a100001165,1/5/18,Instagram,control,FALSE,English,English,0-18 years,1/6/18,,Email,TRUE
a100001166,1/6/18,Push,personalization,TRUE,English,English,0-18 years,1/6/18,4/3/18,Push,FALSE
a100001166,1/6/18,Instagram,control,FALSE,English,English,19-24 years,1/6/18,4/3/18,Push,FALSE
a100001167,1/6/18,Facebook,personalization,TRUE,English,English,19-24 years,1/6/18,2/4/18,Facebook,FALSE
a100001167,1/6/18,Facebook,control,FALSE,English,English,24-30 years,1/6/18,2/4/18,Facebook,FALSE
a100001168,1/6/18,Instagram,personalization,TRUE,English,English,24-30 years,1/6/18,2/11/18,Instagram,FALSE
a100001168,1/6/18,House Ads,control,FALSE,English,English,30-36 years,1/6/18,2/11/18,Instagram,FALSE
a100001169,1/6/18,Facebook,personalization,TRUE,English,English,30-36 years,1/6/18,2/19/18,Facebook,FALSE
a100001169,1/6/18,House Ads,control,FALSE,English,English,36-45 years,1/6/18,2/19/18,Facebook,FALSE
a100001170,1/7/18,Instagram,personalization,TRUE,English,English,36-45 years,1/7/18,4/5/18,Instagram,FALSE
a100001170,1/6/18,House Ads,control,FALSE,English,English,45-55 years,1/7/18,4/5/18,Instagram,FALSE
a100001171,1/7/18,Instagram,personalization,TRUE,English,English,45-55 years,1/7/18,4/16/18,Instagram,FALSE
a100001171,1/6/18,Push,control,FALSE,English,English,0-18 years,1/7/18,4/16/18,Instagram,FALSE
a100001172,1/7/18,Facebook,personalization,TRUE,English,English,55+ years,1/7/18,3/17/18,Facebook,FALSE
a100001172,1/6/18,Facebook,control,FALSE,English,English,19-24 years,1/7/18,3/17/18,Facebook,FALSE
a100001173,1/7/18,Instagram,personalization,TRUE,English,English,0-18 years,1/7/18,3/6/18,Instagram,FALSE
a100001173,1/7/18,Instagram,control,FALSE,English,English,24-30 years,1/7/18,3/6/18,Instagram,FALSE
a100001174,1/7/18,Email,personalization,TRUE,English,English,19-24 years,1/7/18,3/4/18,Email,FALSE
a100001174,1/7/18,Instagram,control,FALSE,English,English,30-36 years,1/7/18,3/4/18,Email,FALSE
a100001175,1/8/18,Push,personalization,TRUE,English,English,24-30 years,1/8/18,,Push,TRUE
a100001175,1/7/18,Facebook,control,FALSE,English,English,36-45 years,1/8/18,,Push,TRUE
a100001176,1/8/18,Facebook,personalization,TRUE,English,English,19-24 years,1/8/18,,Facebook,TRUE
a100001176,1/7/18,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/8/18,,Facebook,TRUE
a100001177,1/8/18,Instagram,personalization,TRUE,English,English,19-24 years,1/8/18,,Instagram,TRUE
a100001177,1/7/18,House Ads,control,FALSE,English,English,0-18 years,1/8/18,,Instagram,TRUE
a100001178,1/8/18,Facebook,personalization,TRUE,English,English,19-24 years,1/8/18,,Facebook,TRUE
a100001178,1/7/18,House Ads,control,FALSE,Spanish,Spanish,19-24 years,1/8/18,,Facebook,TRUE
a100001179,1/8/18,Instagram,personalization,TRUE,English,English,0-18 years,1/8/18,,Instagram,TRUE
a100001179,1/8/18,Push,control,FALSE,English,English,24-30 years,1/8/18,,Instagram,TRUE
a100001180,1/8/18,Instagram,personalization,TRUE,English,English,19-24 years,1/8/18,4/17/18,Instagram,FALSE
a100001180,1/8/18,Facebook,control,FALSE,English,English,30-36 years,1/8/18,4/17/18,Instagram,FALSE
a100001181,1/9/18,Facebook,personalization,TRUE,English,English,24-30 years,1/9/18,3/6/18,Facebook,FALSE
a100001181,1/8/18,Instagram,control,FALSE,English,English,36-45 years,1/9/18,3/6/18,Facebook,FALSE
a100001182,1/9/18,Instagram,personalization,TRUE,English,English,19-24 years,1/9/18,2/6/18,Instagram,FALSE
a100001182,1/8/18,Instagram,control,FALSE,English,English,45-55 years,1/9/18,2/6/18,Instagram,FALSE
a100001183,1/9/18,Email,personalization,TRUE,English,English,19-24 years,1/9/18,1/11/18,Email,FALSE
a100001183,1/8/18,Facebook,control,FALSE,English,English,0-18 years,1/9/18,1/11/18,Email,FALSE
a100001184,1/9/18,Push,personalization,TRUE,English,English,19-24 years,1/9/18,3/3/18,Push,FALSE
a100001184,1/8/18,House Ads,control,FALSE,English,English,19-24 years,1/9/18,3/3/18,Push,FALSE
a100001185,1/9/18,Facebook,personalization,TRUE,English,English,0-18 years,1/9/18,3/26/18,Facebook,FALSE
a100001185,1/8/18,House Ads,control,FALSE,Spanish,Spanish,24-30 years,1/9/18,3/26/18,Facebook,FALSE
a100001186,1/9/18,Instagram,personalization,TRUE,English,English,19-24 years,1/9/18,4/5/18,Instagram,FALSE
a100001186,1/9/18,House Ads,control,FALSE,English,English,30-36 years,1/9/18,4/5/18,Instagram,FALSE
a100001187,1/10/18,Facebook,personalization,TRUE,English,English,24-30 years,1/10/18,3/23/18,Facebook,FALSE
a100001187,1/9/18,Push,control,FALSE,English,English,36-45 years,1/10/18,3/23/18,Facebook,FALSE
a100001188,1/10/18,Instagram,personalization,TRUE,English,English,19-24 years,1/10/18,1/25/18,Instagram,FALSE
a100001188,1/9/18,Facebook,control,FALSE,English,English,45-55 years,1/10/18,1/25/18,Instagram,FALSE
a100001189,1/10/18,Instagram,personalization,TRUE,English,English,19-24 years,1/10/18,,Instagram,TRUE
a100001189,1/9/18,Instagram,control,FALSE,English,English,0-18 years,1/10/18,,Instagram,TRUE
a100001190,1/10/18,Facebook,personalization,TRUE,English,English,19-24 years,1/10/18,,Facebook,TRUE
a100001190,1/9/18,Instagram,control,FALSE,English,English,19-24 years,1/10/18,,Facebook,TRUE
a100001191,1/10/18,Instagram,personalization,TRUE,English,English,0-18 years,1/10/18,,Instagram,TRUE
a100001191,1/9/18,Facebook,control,FALSE,English,English,24-30 years,1/10/18,,Instagram,TRUE
a100001192,1/10/18,Email,personalization,FALSE,English,English,19-24 years,1/10/18,,Email,TRUE
a100001192,1/9/18,House Ads,control,FALSE,English,English,30-36 years,1/10/18,,Email,TRUE
a100001193,1/11/18,Push,personalization,TRUE,English,English,24-30 years,1/11/18,,Push,TRUE
a100001193,1/10/18,House Ads,control,FALSE,English,English,36-45 years,1/11/18,,Push,TRUE
a100001194,1/11/18,Facebook,personalization,TRUE,English,English,19-24 years,1/11/18,,Facebook,TRUE
a100001194,1/10/18,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/11/18,,Facebook,TRUE
a100001195,1/11/18,Instagram,personalization,TRUE,English,English,19-24 years,1/11/18,,Instagram,TRUE
a100001195,1/10/18,Push,control,FALSE,English,English,0-18 years,1/11/18,,Instagram,TRUE
a100001196,1/11/18,Facebook,personalization,TRUE,English,English,19-24 years,1/11/18,,Facebook,TRUE
a100001196,1/10/18,Facebook,control,FALSE,English,English,19-24 years,1/11/18,,Facebook,TRUE
a100001197,1/11/18,Instagram,personalization,TRUE,English,English,0-18 years,1/11/18,,Instagram,TRUE
a100001197,1/10/18,Instagram,control,FALSE,English,English,24-30 years,1/11/18,,Instagram,TRUE
a100001198,1/11/18,Email,personalization,FALSE,English,English,19-24 years,1/11/18,2/24/18,Email,FALSE
a100001198,1/10/18,Instagram,control,FALSE,English,English,30-36 years,1/11/18,2/24/18,Email,FALSE
a100001199,1/12/18,Push,personalization,TRUE,English,English,24-30 years,1/12/18,3/24/18,Push,FALSE
a100001199,1/10/18,Facebook,control,FALSE,English,English,36-45 years,1/12/18,3/24/18,Push,FALSE
a100001200,1/12/18,Facebook,personalization,TRUE,English,English,19-24 years,1/12/18,1/17/18,Facebook,FALSE
a100001200,1/11/18,House Ads,control,FALSE,English,English,45-55 years,1/12/18,1/17/18,Facebook,FALSE
a100001201,1/12/18,Instagram,personalization,TRUE,English,English,19-24 years,1/12/18,1/30/18,Instagram,FALSE
a100001201,1/11/18,House Ads,control,FALSE,English,English,0-18 years,1/12/18,1/30/18,Instagram,FALSE
a100001202,1/12/18,Facebook,personalization,TRUE,English,English,19-24 years,1/12/18,4/20/18,Facebook,FALSE
a100001202,1/11/18,House Ads,control,FALSE,English,English,19-24 years,1/12/18,4/20/18,Facebook,FALSE
a100001203,1/12/18,Instagram,personalization,TRUE,English,English,0-18 years,1/12/18,2/7/18,Instagram,FALSE
a100001203,1/11/18,Push,control,FALSE,English,English,24-30 years,1/12/18,2/7/18,Instagram,FALSE
a100001204,1/13/18,Instagram,personalization,TRUE,English,English,19-24 years,1/13/18,4/22/18,Instagram,FALSE
a100001204,1/11/18,Facebook,control,FALSE,English,English,30-36 years,1/13/18,4/22/18,Instagram,FALSE
a100001205,1/13/18,Facebook,personalization,TRUE,English,English,24-30 years,1/13/18,3/10/18,Facebook,FALSE
a100001205,1/11/18,Instagram,control,FALSE,English,English,36-45 years,1/13/18,3/10/18,Facebook,FALSE
a100001206,1/13/18,Instagram,personalization,TRUE,English,English,30-36 years,1/13/18,4/14/18,Instagram,FALSE
a100001206,1/11/18,Instagram,control,FALSE,English,English,45-55 years,1/13/18,4/14/18,Instagram,FALSE
a100001207,1/13/18,Email,personalization,TRUE,English,English,36-45 years,1/13/18,,Email,TRUE
a100001207,1/12/18,Facebook,control,FALSE,English,English,0-18 years,1/13/18,,Email,TRUE
a100001208,1/13/18,Push,personalization,TRUE,English,English,45-55 years,1/13/18,,Push,TRUE
a100001208,1/12/18,House Ads,control,FALSE,English,English,19-24 years,1/13/18,,Push,TRUE
a100001209,1/13/18,Facebook,personalization,TRUE,English,English,55+ years,1/13/18,,Facebook,TRUE
a100001209,1/12/18,House Ads,control,FALSE,English,English,24-30 years,1/13/18,,Facebook,TRUE
a100001210,1/14/18,Instagram,personalization,TRUE,English,English,0-18 years,1/14/18,,Instagram,TRUE
a100001210,1/12/18,House Ads,control,FALSE,English,English,30-36 years,1/14/18,,Instagram,TRUE
a100001211,1/14/18,Facebook,personalization,TRUE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001211,1/12/18,Push,control,FALSE,English,English,36-45 years,1/14/18,,Facebook,TRUE
a100001212,1/14/18,Instagram,personalization,TRUE,English,English,24-30 years,1/14/18,,Instagram,TRUE
a100001212,1/12/18,Facebook,control,FALSE,English,English,45-55 years,1/14/18,,Instagram,TRUE
a100001213,1/14/18,Instagram,personalization,TRUE,English,English,19-24 years,1/14/18,,Instagram,TRUE
a100001213,1/12/18,Instagram,control,FALSE,English,English,0-18 years,1/14/18,,Instagram,TRUE
a100001214,1/14/18,Facebook,personalization,TRUE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001214,1/13/18,Instagram,control,FALSE,English,English,19-24 years,1/14/18,,Facebook,TRUE
a100001215,1/14/18,Instagram,personalization,TRUE,English,English,19-24 years,1/14/18,,Instagram,TRUE
a100001215,1/13/18,Facebook,control,FALSE,English,English,24-30 years,1/14/18,,Instagram,TRUE
a100001216,1/15/18,Email,personalization,FALSE,English,English,0-18 years,1/15/18,,Email,TRUE
a100001216,1/13/18,House Ads,control,FALSE,English,English,30-36 years,1/15/18,,Email,TRUE
a100001217,1/15/18,Push,personalization,TRUE,English,English,19-24 years,1/15/18,,Push,TRUE
a100001217,1/13/18,House Ads,control,FALSE,English,Spanish,36-45 years,1/15/18,,Push,TRUE
a100001218,1/15/18,Facebook,personalization,TRUE,English,English,24-30 years,1/15/18,,Facebook,TRUE
a100001218,1/13/18,House Ads,control,FALSE,English,English,45-55 years,1/15/18,,Facebook,TRUE
a100001219,1/15/18,Instagram,personalization,TRUE,English,English,19-24 years,1/15/18,,Instagram,TRUE
a100001219,1/13/18,Push,control,FALSE,English,English,0-18 years,1/15/18,,Instagram,TRUE
a100001220,1/15/18,Facebook,personalization,TRUE,English,English,19-24 years,1/15/18,,Facebook,TRUE
a100001220,1/13/18,Facebook,control,FALSE,English,English,19-24 years,1/15/18,,Facebook,TRUE
a100001221,1/15/18,Instagram,personalization,TRUE,English,English,19-24 years,1/15/18,,Instagram,TRUE
a100001221,1/14/18,Instagram,control,FALSE,English,English,24-30 years,1/15/18,,Instagram,TRUE
a100001222,1/16/18,Email,personalization,TRUE,English,English,0-18 years,1/16/18,,Email,TRUE
a100001222,1/14/18,Instagram,control,FALSE,English,English,30-36 years,1/16/18,,Email,TRUE
a100001223,1/16/18,Push,personalization,TRUE,English,English,19-24 years,1/16/18,2/17/18,Push,FALSE
a100001223,1/14/18,Facebook,control,FALSE,English,English,36-45 years,1/16/18,2/17/18,Push,FALSE
a100001224,1/16/18,Facebook,personalization,TRUE,English,English,24-30 years,1/16/18,3/23/18,Facebook,FALSE
a100001224,1/14/18,House Ads,control,FALSE,English,English,45-55 years,1/16/18,3/23/18,Facebook,FALSE
a100001225,1/16/18,Instagram,personalization,TRUE,English,English,19-24 years,1/16/18,4/21/18,Instagram,FALSE
a100001225,1/14/18,House Ads,control,FALSE,English,English,0-18 years,1/16/18,4/21/18,Instagram,FALSE
a100001226,1/16/18,Facebook,personalization,TRUE,English,English,19-24 years,1/16/18,4/16/18,Facebook,FALSE
a100001226,1/14/18,House Ads,control,FALSE,English,Spanish,19-24 years,1/16/18,4/16/18,Facebook,FALSE
a100001227,1/16/18,Instagram,personalization,TRUE,English,English,19-24 years,1/16/18,2/10/18,Instagram,FALSE
a100001227,1/14/18,Push,control,FALSE,English,English,24-30 years,1/16/18,2/10/18,Instagram,FALSE
a100001228,1/16/18,Instagram,personalization,TRUE,English,English,0-18 years,1/16/18,3/27/18,Instagram,FALSE
a100001228,1/15/18,Facebook,control,FALSE,English,English,30-36 years,1/16/18,3/27/18,Instagram,FALSE
a100001229,1/17/18,Facebook,personalization,TRUE,English,English,19-24 years,1/17/18,2/17/18,Facebook,FALSE
a100001229,1/15/18,Instagram,control,FALSE,English,English,36-45 years,1/17/18,2/17/18,Facebook,FALSE
a100001230,1/17/18,Instagram,personalization,TRUE,English,English,24-30 years,1/17/18,2/9/18,Instagram,FALSE
a100001230,1/15/18,Instagram,control,FALSE,English,English,45-55 years,1/17/18,2/9/18,Instagram,FALSE
a100001231,1/17/18,Email,personalization,FALSE,English,English,19-24 years,1/17/18,2/25/18,Email,FALSE
a100001231,1/15/18,Facebook,control,FALSE,English,English,0-18 years,1/17/18,2/25/18,Email,FALSE
a100001232,1/17/18,Push,personalization,TRUE,English,English,19-24 years,1/17/18,,Push,TRUE
a100001232,1/15/18,House Ads,control,FALSE,English,English,19-24 years,1/17/18,,Push,TRUE
a100001233,1/17/18,Facebook,personalization,TRUE,English,English,19-24 years,1/17/18,,Facebook,TRUE
a100001233,1/15/18,House Ads,control,FALSE,English,Spanish,24-30 years,1/17/18,,Facebook,TRUE
a100001234,1/17/18,Instagram,personalization,TRUE,English,English,0-18 years,1/17/18,,Instagram,TRUE
a100001234,1/15/18,House Ads,control,FALSE,English,English,30-36 years,1/17/18,,Instagram,TRUE
a100001235,1/18/18,Facebook,personalization,TRUE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001235,1/16/18,Push,control,FALSE,English,English,36-45 years,1/18/18,,Facebook,TRUE
a100001236,1/18/18,Instagram,personalization,TRUE,English,English,24-30 years,1/18/18,,Instagram,TRUE
a100001236,1/16/18,Facebook,control,FALSE,English,English,45-55 years,1/18/18,,Instagram,TRUE
a100001237,1/18/18,Instagram,personalization,TRUE,English,English,19-24 years,1/18/18,,Instagram,TRUE
a100001237,1/16/18,Instagram,control,FALSE,English,English,0-18 years,1/18/18,,Instagram,TRUE
a100001238,1/18/18,Facebook,personalization,TRUE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001238,1/16/18,Instagram,control,FALSE,English,English,19-24 years,1/18/18,,Facebook,TRUE
a100001239,1/18/18,Instagram,personalization,TRUE,English,English,19-24 years,1/18/18,,Instagram,TRUE
a100001239,1/16/18,Facebook,control,FALSE,English,English,24-30 years,1/18/18,,Instagram,TRUE
a100001240,1/18/18,Email,control,TRUE,English,English,0-18 years,1/18/18,,Email,TRUE
